
[96m╔══════════════════════════════════════════════════════════════════════════════════════════╗[0m
[96m║[0m                                                                                          [96m║[0m
[96m║[0m [1m[35m███╗   ███╗██╗     ██╗  ██╗    ██╗     ███╗   ███╗    ██╗      ██████╗ ██████╗  █████╗[0m   [96m║[0m
[96m║[0m [1m[35m████╗ ████║██║     ╚██╗██╔╝    ██║     ████╗ ████║    ██║     ██╔═══██╗██╔══██╗██╔══██╗[0m  [96m║[0m
[96m║[0m [1m[94m██╔████╔██║██║      ╚███╔╝     ██║     ██╔████╔██║    ██║     ██║   ██║██████╔╝███████║[0m  [96m║[0m
[96m║[0m [1m[94m██║╚██╔╝██║██║      ██╔██╗     ██║     ██║╚██╔╝██║    ██║     ██║   ██║██╔══██╗██╔══██║[0m  [96m║[0m
[96m║[0m [1m[96m██║ ╚═╝ ██║███████╗██╔╝ ██╗    ███████╗██║ ╚═╝ ██║    ███████╗╚██████╔╝██║  ██║██║  ██║[0m  [96m║[0m
[96m║[0m [1m[96m╚═╝     ╚═╝╚══════╝╚═╝  ╚═╝    ╚══════╝╚═╝     ╚═╝    ╚══════╝ ╚═════╝ ╚═╝  ╚═╝╚═╝  ╚═╝[0m  [96m║[0m
[96m║[0m                                                                                          [96m║[0m
[96m║[0m [93m[1mAdvanced Fine-Tuning Framework[0m                                                           [96m║[0m
[96m║[0m [2m[97mLoRA • (Online-)DPO • XPO • CPO • CPO • ORPO • PPO • GRPO • DrGRPO • GSPO • RLHF • SFT[0m   [96m║[0m
[96m║[0m                                                                                          [96m║[0m
[96m╚══════════════════════════════════════════════════════════════════════════════════════════╝[0m
    

[96m============================================================[0m
[1m[97m                   Configuration Summary                    [0m
[96m============================================================[0m

[97mModel:[0m models/qwen2-jac-fused-q4
[97mTraining Mode:[0m DPO
[97mTraining Type:[0m lora
[97mBatch Size:[0m 1
[97mLearning Rate:[0m 1e-06
[97mOptimizer:[0m adam
[94m[INFO][0m Loading model: [96mmodels/qwen2-jac-fused-q4[0m
Loading model models/qwen2-jac-fused-q4
Loading LoRA adapters with config: {'rank': 8, 'dropout': 0.0, 'scale': 10.0, 'use_dora': False, 'num_layers': 8}
Loading pretrained reference model (using main model)
[94m[INFO][0m Loading datasets

[96m============================================================[0m
[1m[97m                          Training                          [0m
[96m============================================================[0m

Trainable parameters: 0.231% (70.459M/30532.123M)
[94m[INFO][0m Training mode: [93mDPO[0m

Training:   0%|          | 0/900 [00:00<?, ?it/s]
                                                 
Training:   0%|          | 0/900 [00:01<?, ?it/s]
Training:   0%|          | 1/900 [00:04<1:00:54,  4.06s/it]
Training:   0%|          | 2/900 [00:05<40:30,  2.71s/it]  
Training:   0%|          | 3/900 [00:07<34:05,  2.28s/it]
Training:   0%|          | 4/900 [00:08<28:16,  1.89s/it]
Training:   1%|          | 5/900 [00:10<27:27,  1.84s/it]
Training:   1%|          | 6/900 [00:12<26:34,  1.78s/it]
Training:   1%|          | 7/900 [00:13<23:52,  1.60s/it]
Training:   1%|          | 8/900 [00:15<24:13,  1.63s/it]
Training:   1%|          | 9/900 [00:16<22:11,  1.49s/it]
Training:   1%|          | 9/900 [00:17<22:11,  1.49s/it, loss=0.523, it/s=0.597]
                                                                                 
Training:   1%|          | 9/900 [00:17<22:11,  1.49s/it, loss=0.523, it/s=0.597]
Training:   1%|          | 10/900 [00:17<22:16,  1.50s/it, loss=0.523, it/s=0.597]
Training:   1%|          | 11/900 [00:19<23:00,  1.55s/it, loss=0.523, it/s=0.597]
Training:   1%|▏         | 12/900 [00:21<23:33,  1.59s/it, loss=0.523, it/s=0.597]
Training:   1%|▏         | 13/900 [00:22<23:56,  1.62s/it, loss=0.523, it/s=0.597]
Training:   2%|▏         | 14/900 [00:24<24:27,  1.66s/it, loss=0.523, it/s=0.597]
Training:   2%|▏         | 15/900 [00:26<24:07,  1.64s/it, loss=0.523, it/s=0.597]
Training:   2%|▏         | 16/900 [00:27<24:15,  1.65s/it, loss=0.523, it/s=0.597]
Training:   2%|▏         | 17/900 [00:29<23:37,  1.61s/it, loss=0.523, it/s=0.597]
Training:   2%|▏         | 18/900 [00:30<21:57,  1.49s/it, loss=0.523, it/s=0.597]
Training:   2%|▏         | 19/900 [00:32<22:29,  1.53s/it, loss=0.523, it/s=0.597]
Training:   2%|▏         | 19/900 [00:34<22:29,  1.53s/it, loss=0.141, it/s=0.622]
                                                                                  
Training:   2%|▏         | 19/900 [00:34<22:29,  1.53s/it, loss=0.141, it/s=0.622]
Training:   2%|▏         | 20/900 [00:34<23:10,  1.58s/it, loss=0.141, it/s=0.622]
Training:   2%|▏         | 21/900 [00:35<21:55,  1.50s/it, loss=0.141, it/s=0.622]
Training:   2%|▏         | 22/900 [00:36<21:54,  1.50s/it, loss=0.141, it/s=0.622]
Training:   3%|▎         | 23/900 [00:38<21:09,  1.45s/it, loss=0.141, it/s=0.622]
Training:   3%|▎         | 24/900 [00:39<21:33,  1.48s/it, loss=0.141, it/s=0.622]
Training:   3%|▎         | 25/900 [00:41<22:29,  1.54s/it, loss=0.141, it/s=0.622]
Training:   3%|▎         | 26/900 [00:42<21:32,  1.48s/it, loss=0.141, it/s=0.622]
Training:   3%|▎         | 27/900 [00:44<22:23,  1.54s/it, loss=0.141, it/s=0.622]
Training:   3%|▎         | 28/900 [00:45<20:16,  1.39s/it, loss=0.141, it/s=0.622]
Training:   3%|▎         | 29/900 [00:46<19:21,  1.33s/it, loss=0.141, it/s=0.622]
Training:   3%|▎         | 29/900 [00:48<19:21,  1.33s/it, loss=0.269, it/s=0.712]
Training:  39%|███▉      | 349/900 [08:49<15:07,  1.65s/it, loss=0.010, it/s=0.630]
                                                                                   

Training:  39%|███▉      | 349/900 [08:49<15:07,  1.65s/it, loss=0.010, it/s=0.630]
Training:  39%|███▉      | 350/900 [08:49<16:47,  1.83s/it, loss=0.010, it/s=0.630]
Training:  39%|███▉      | 351/900 [08:51<15:19,  1.68s/it, loss=0.010, it/s=0.630]
Training:  39%|███▉      | 352/900 [08:52<15:20,  1.68s/it, loss=0.010, it/s=0.630]
Training:  39%|███▉      | 353/900 [08:54<14:39,  1.61s/it, loss=0.010, it/s=0.630]
Training:  39%|███▉      | 354/900 [08:55<14:51,  1.63s/it, loss=0.010, it/s=0.630]
Training:  39%|███▉      | 355/900 [08:57<14:57,  1.65s/it, loss=0.010, it/s=0.630]
Training:  40%|███▉      | 356/900 [08:59<14:29,  1.60s/it, loss=0.010, it/s=0.630]
Training:  40%|███▉      | 357/900 [09:00<13:27,  1.49s/it, loss=0.010, it/s=0.630]
Training:  40%|███▉      | 358/900 [09:01<13:09,  1.46s/it, loss=0.010, it/s=0.630]
Training:  40%|███▉      | 359/900 [09:03<13:02,  1.45s/it, loss=0.010, it/s=0.630]
Training:  40%|███▉      | 359/900 [09:04<13:02,  1.45s/it, loss=0.023, it/s=0.640]
                                                                                   

Training:  40%|███▉      | 359/900 [09:04<13:02,  1.45s/it, loss=0.023, it/s=0.640]
Training:  40%|████      | 360/900 [09:04<13:46,  1.53s/it, loss=0.023, it/s=0.640]
Training:  40%|████      | 361/900 [09:06<12:36,  1.40s/it, loss=0.023, it/s=0.640]
Training:  40%|████      | 362/900 [09:07<11:31,  1.29s/it, loss=0.023, it/s=0.640]
Training:  40%|████      | 363/900 [09:08<11:25,  1.28s/it, loss=0.023, it/s=0.640]
Training:  40%|████      | 364/900 [09:09<12:29,  1.40s/it, loss=0.023, it/s=0.640]
Training:  41%|████      | 365/900 [09:11<12:14,  1.37s/it, loss=0.023, it/s=0.640]
Training:  41%|████      | 366/900 [09:12<11:24,  1.28s/it, loss=0.023, it/s=0.640]
Training:  41%|████      | 367/900 [09:14<12:27,  1.40s/it, loss=0.023, it/s=0.640]
Training:  41%|████      | 368/900 [09:15<12:10,  1.37s/it, loss=0.023, it/s=0.640]
Training:  41%|████      | 369/900 [09:17<13:00,  1.47s/it, loss=0.023, it/s=0.640]
Training:  41%|████      | 369/900 [09:18<13:00,  1.47s/it, loss=0.022, it/s=0.726]
                                                                                   

Training:  41%|████      | 369/900 [09:18<13:00,  1.47s/it, loss=0.022, it/s=0.726]
Training:  41%|████      | 370/900 [09:18<13:28,  1.53s/it, loss=0.022, it/s=0.726]
Training:  41%|████      | 371/900 [09:20<13:52,  1.57s/it, loss=0.022, it/s=0.726]
Training:  41%|████▏     | 372/900 [09:21<13:44,  1.56s/it, loss=0.022, it/s=0.726]
Training:  41%|████▏     | 373/900 [09:23<13:24,  1.53s/it, loss=0.022, it/s=0.726]
Training:  42%|████▏     | 374/900 [09:24<12:42,  1.45s/it, loss=0.022, it/s=0.726]
Training:  42%|████▏     | 375/900 [09:26<13:18,  1.52s/it, loss=0.022, it/s=0.726]
Training:  42%|████▏     | 376/900 [09:28<13:44,  1.57s/it, loss=0.022, it/s=0.726]
Training:  42%|████▏     | 377/900 [09:29<14:03,  1.61s/it, loss=0.022, it/s=0.726]
Training:  42%|████▏     | 378/900 [09:30<12:33,  1.44s/it, loss=0.022, it/s=0.726]
Training:  42%|████▏     | 379/900 [09:32<13:10,  1.52s/it, loss=0.022, it/s=0.726]
Training:  42%|████▏     | 379/900 [09:33<13:10,  1.52s/it, loss=0.010, it/s=0.674]
                                                                                   

Training:  42%|████▏     | 379/900 [09:33<13:10,  1.52s/it, loss=0.010, it/s=0.674]
Training:  42%|████▏     | 380/900 [09:33<12:00,  1.38s/it, loss=0.010, it/s=0.674]
Training:  42%|████▏     | 381/900 [09:34<11:12,  1.30s/it, loss=0.010, it/s=0.674]
Training:  42%|████▏     | 382/900 [09:36<12:14,  1.42s/it, loss=0.010, it/s=0.674]
Training:  43%|████▎     | 383/900 [09:37<12:10,  1.41s/it, loss=0.010, it/s=0.674]
Training:  43%|████▎     | 384/900 [09:39<12:52,  1.50s/it, loss=0.010, it/s=0.674]
Training:  43%|████▎     | 385/900 [09:40<12:12,  1.42s/it, loss=0.010, it/s=0.674]
Training:  43%|████▎     | 386/900 [09:42<12:51,  1.50s/it, loss=0.010, it/s=0.674]
Training:  43%|████▎     | 387/900 [09:44<13:19,  1.56s/it, loss=0.010, it/s=0.674]
Training:  43%|████▎     | 388/900 [09:45<12:47,  1.50s/it, loss=0.010, it/s=0.674]
Training:  43%|████▎     | 389/900 [09:47<13:15,  1.56s/it, loss=0.010, it/s=0.674]
Training:  43%|████▎     | 389/900 [09:48<13:15,  1.56s/it, loss=0.002, it/s=0.656]
                                                                                   

Training:  43%|████▎     | 389/900 [09:48<13:15,  1.56s/it, loss=0.002, it/s=0.656]
Training:  43%|████▎     | 390/900 [09:48<13:34,  1.60s/it, loss=0.002, it/s=0.656]
Training:  43%|████▎     | 391/900 [09:50<13:46,  1.62s/it, loss=0.002, it/s=0.656]
Training:  44%|████▎     | 392/900 [09:51<13:16,  1.57s/it, loss=0.002, it/s=0.656]
Training:  44%|████▎     | 393/900 [09:53<13:21,  1.58s/it, loss=0.002, it/s=0.656]
Training:  44%|████▍     | 394/900 [09:55<13:32,  1.60s/it, loss=0.002, it/s=0.656]
Training:  44%|████▍     | 395/900 [09:56<13:45,  1.63s/it, loss=0.002, it/s=0.656]
Training:  44%|████▍     | 396/900 [09:57<12:11,  1.45s/it, loss=0.002, it/s=0.656]
Training:  44%|████▍     | 397/900 [09:59<12:21,  1.47s/it, loss=0.002, it/s=0.656]
Training:  44%|████▍     | 398/900 [10:00<12:04,  1.44s/it, loss=0.002, it/s=0.656]
Training:  44%|████▍     | 399/900 [10:02<11:54,  1.43s/it, loss=0.002, it/s=0.656]
Training:  44%|████▍     | 399/900 [10:03<11:54,  1.43s/it, loss=0.009, it/s=0.690]
                                                                                   

Training:  44%|████▍     | 399/900 [10:03<11:54,  1.43s/it, loss=0.009, it/s=0.690]
                                                                                   

Training:  44%|████▍     | 399/900 [10:03<11:54,  1.43s/it, loss=0.009, it/s=0.690]
Training:  44%|████▍     | 400/900 [10:03<12:26,  1.49s/it, loss=0.009, it/s=0.690]
Training:  45%|████▍     | 401/900 [10:05<12:55,  1.55s/it, loss=0.009, it/s=0.690]
Training:  45%|████▍     | 402/900 [10:07<13:13,  1.59s/it, loss=0.009, it/s=0.690]
Training:  45%|████▍     | 403/900 [10:08<12:56,  1.56s/it, loss=0.009, it/s=0.690]
Training:  45%|████▍     | 404/900 [10:10<13:12,  1.60s/it, loss=0.009, it/s=0.690]
Training:  45%|████▌     | 405/900 [10:12<13:25,  1.63s/it, loss=0.009, it/s=0.690]
Training:  45%|████▌     | 406/900 [10:13<13:30,  1.64s/it, loss=0.009, it/s=0.690]
Training:  45%|████▌     | 407/900 [10:15<13:31,  1.65s/it, loss=0.009, it/s=0.690]
Training:  45%|████▌     | 408/900 [10:17<13:35,  1.66s/it, loss=0.009, it/s=0.690]
Training:  45%|████▌     | 409/900 [10:18<13:38,  1.67s/it, loss=0.009, it/s=0.690]
Training:  45%|████▌     | 409/900 [10:19<13:38,  1.67s/it, loss=0.038, it/s=0.600]
                                                                                   

Training:  45%|████▌     | 409/900 [10:19<13:38,  1.67s/it, loss=0.038, it/s=0.600]
Training:  46%|████▌     | 410/900 [10:19<12:21,  1.51s/it, loss=0.038, it/s=0.600]
Training:  46%|████▌     | 411/900 [10:20<11:10,  1.37s/it, loss=0.038, it/s=0.600]
Training:  46%|████▌     | 412/900 [10:22<11:54,  1.46s/it, loss=0.038, it/s=0.600]
Training:  46%|████▌     | 413/900 [10:24<12:25,  1.53s/it, loss=0.038, it/s=0.600]
Training:  46%|████▌     | 414/900 [10:25<12:19,  1.52s/it, loss=0.038, it/s=0.600]
Training:  46%|████▌     | 415/900 [10:27<12:31,  1.55s/it, loss=0.038, it/s=0.600]
Training:  46%|████▌     | 416/900 [10:28<12:25,  1.54s/it, loss=0.038, it/s=0.600]
Training:  46%|████▋     | 417/900 [10:30<12:47,  1.59s/it, loss=0.038, it/s=0.600]
Training:  46%|████▋     | 418/900 [10:32<12:58,  1.62s/it, loss=0.038, it/s=0.600]
Training:  47%|████▋     | 419/900 [10:33<12:43,  1.59s/it, loss=0.038, it/s=0.600]
Training:  47%|████▋     | 419/900 [10:34<12:43,  1.59s/it, loss=0.007, it/s=0.665]
                                                                                   

Training:  47%|████▋     | 419/900 [10:34<12:43,  1.59s/it, loss=0.007, it/s=0.665]
Training:  47%|████▋     | 420/900 [10:34<11:30,  1.44s/it, loss=0.007, it/s=0.665]
Training:  47%|████▋     | 421/900 [10:36<11:52,  1.49s/it, loss=0.007, it/s=0.665]
Training:  47%|████▋     | 422/900 [10:37<10:44,  1.35s/it, loss=0.007, it/s=0.665]
Training:  47%|████▋     | 423/900 [10:38<09:41,  1.22s/it, loss=0.007, it/s=0.665]
Training:  47%|████▋     | 424/900 [10:40<10:33,  1.33s/it, loss=0.007, it/s=0.665]
Training:  47%|████▋     | 425/900 [10:41<10:44,  1.36s/it, loss=0.007, it/s=0.665]
Training:  47%|████▋     | 426/900 [10:42<10:37,  1.34s/it, loss=0.007, it/s=0.665]
Training:  47%|████▋     | 427/900 [10:44<11:18,  1.43s/it, loss=0.007, it/s=0.665]
Training:  48%|████▊     | 428/900 [10:45<10:59,  1.40s/it, loss=0.007, it/s=0.665]
Training:  48%|████▊     | 429/900 [10:47<11:37,  1.48s/it, loss=0.007, it/s=0.665]
Training:  48%|████▊     | 429/900 [10:49<11:37,  1.48s/it, loss=0.009, it/s=0.706]
                                                                                   

Training:  48%|████▊     | 429/900 [10:49<11:37,  1.48s/it, loss=0.009, it/s=0.706]
Training:  48%|████▊     | 430/900 [10:49<12:02,  1.54s/it, loss=0.009, it/s=0.706]
Training:  48%|████▊     | 431/900 [10:50<11:53,  1.52s/it, loss=0.009, it/s=0.706]
Training:  48%|████▊     | 432/900 [10:51<11:12,  1.44s/it, loss=0.009, it/s=0.706]
Training:  48%|████▊     | 433/900 [10:52<10:20,  1.33s/it, loss=0.009, it/s=0.706]
Training:  48%|████▊     | 434/900 [10:54<11:09,  1.44s/it, loss=0.009, it/s=0.706]
Training:  48%|████▊     | 435/900 [10:56<11:31,  1.49s/it, loss=0.009, it/s=0.706]
Training:  48%|████▊     | 436/900 [10:57<11:43,  1.52s/it, loss=0.009, it/s=0.706]
Training:  49%|████▊     | 437/900 [10:59<11:53,  1.54s/it, loss=0.009, it/s=0.706]
Training:  49%|████▊     | 438/900 [11:01<12:12,  1.59s/it, loss=0.009, it/s=0.706]
Training:  49%|████▉     | 439/900 [11:02<12:03,  1.57s/it, loss=0.009, it/s=0.706]
Training:  49%|████▉     | 439/900 [11:04<12:03,  1.57s/it, loss=0.003, it/s=0.663]
                                                                                   

Training:  49%|████▉     | 439/900 [11:04<12:03,  1.57s/it, loss=0.003, it/s=0.663]
Training:  49%|████▉     | 440/900 [11:04<12:04,  1.57s/it, loss=0.003, it/s=0.663]
Training:  49%|████▉     | 441/900 [11:05<11:16,  1.47s/it, loss=0.003, it/s=0.663]
Training:  49%|████▉     | 442/900 [11:07<11:44,  1.54s/it, loss=0.003, it/s=0.663]
Training:  49%|████▉     | 443/900 [11:08<10:58,  1.44s/it, loss=0.003, it/s=0.663]
Training:  49%|████▉     | 444/900 [11:09<11:03,  1.45s/it, loss=0.003, it/s=0.663]
Training:  49%|████▉     | 445/900 [11:11<11:35,  1.53s/it, loss=0.003, it/s=0.663]
Training:  50%|████▉     | 446/900 [11:13<11:47,  1.56s/it, loss=0.003, it/s=0.663]
Training:  50%|████▉     | 447/900 [11:14<10:52,  1.44s/it, loss=0.003, it/s=0.663]
Training:  50%|████▉     | 448/900 [11:16<11:26,  1.52s/it, loss=0.003, it/s=0.663]
Training:  50%|████▉     | 449/900 [11:17<11:50,  1.58s/it, loss=0.003, it/s=0.663]
Training:  50%|████▉     | 449/900 [11:18<11:50,  1.58s/it, loss=0.032, it/s=0.680]
                                                                                   

Training:  50%|████▉     | 449/900 [11:18<11:50,  1.58s/it, loss=0.032, it/s=0.680]
                                                                                   

Training:  50%|████▉     | 449/900 [11:19<11:50,  1.58s/it, loss=0.032, it/s=0.680]
Training:  50%|█████     | 450/900 [11:19<12:09,  1.62s/it, loss=0.032, it/s=0.680]
Training:  50%|█████     | 451/900 [11:20<11:16,  1.51s/it, loss=0.032, it/s=0.680]
Training:  50%|█████     | 452/900 [11:22<11:35,  1.55s/it, loss=0.032, it/s=0.680]
Training:  50%|█████     | 453/900 [11:24<11:50,  1.59s/it, loss=0.032, it/s=0.680]
Training:  50%|█████     | 454/900 [11:25<10:50,  1.46s/it, loss=0.032, it/s=0.680]
Training:  51%|█████     | 455/900 [11:26<10:55,  1.47s/it, loss=0.032, it/s=0.680]
Training:  51%|█████     | 456/900 [11:28<11:22,  1.54s/it, loss=0.032, it/s=0.680]
Training:  51%|█████     | 457/900 [11:30<11:39,  1.58s/it, loss=0.032, it/s=0.680]
Training:  51%|█████     | 458/900 [11:31<11:50,  1.61s/it, loss=0.032, it/s=0.680]
Training:  51%|█████     | 459/900 [11:33<11:35,  1.58s/it, loss=0.032, it/s=0.680]
Training:  51%|█████     | 459/900 [11:34<11:35,  1.58s/it, loss=0.014, it/s=0.634]
                                                                                   

Training:  51%|█████     | 459/900 [11:34<11:35,  1.58s/it, loss=0.014, it/s=0.634]
Training:  51%|█████     | 460/900 [11:34<11:14,  1.53s/it, loss=0.014, it/s=0.634]
Training:  51%|█████     | 461/900 [11:36<11:20,  1.55s/it, loss=0.014, it/s=0.634]
Training:  51%|█████▏    | 462/900 [11:37<11:38,  1.59s/it, loss=0.014, it/s=0.634]
Training:  51%|█████▏    | 463/900 [11:39<10:55,  1.50s/it, loss=0.014, it/s=0.634]
Training:  52%|█████▏    | 464/900 [11:40<11:11,  1.54s/it, loss=0.014, it/s=0.634]
Training:  52%|█████▏    | 465/900 [11:42<10:55,  1.51s/it, loss=0.014, it/s=0.634]
Training:  52%|█████▏    | 466/900 [11:44<11:15,  1.56s/it, loss=0.014, it/s=0.634]
Training:  52%|█████▏    | 467/900 [11:45<11:21,  1.57s/it, loss=0.014, it/s=0.634]
Training:  52%|█████▏    | 468/900 [11:47<11:36,  1.61s/it, loss=0.014, it/s=0.634]
Training:  52%|█████▏    | 469/900 [11:49<11:46,  1.64s/it, loss=0.014, it/s=0.634]
Training:  52%|█████▏    | 469/900 [11:50<11:46,  1.64s/it, loss=0.005, it/s=0.624]
                                                                                   

Training:  52%|█████▏    | 469/900 [11:50<11:46,  1.64s/it, loss=0.005, it/s=0.624]
Training:  52%|█████▏    | 470/900 [11:50<11:53,  1.66s/it, loss=0.005, it/s=0.624]
Training:  52%|█████▏    | 471/900 [11:52<11:54,  1.66s/it, loss=0.005, it/s=0.624]
Training:  52%|█████▏    | 472/900 [11:53<10:59,  1.54s/it, loss=0.005, it/s=0.624]
Training:  53%|█████▎    | 473/900 [11:55<11:03,  1.55s/it, loss=0.005, it/s=0.624]
Training:  53%|█████▎    | 474/900 [11:56<11:19,  1.60s/it, loss=0.005, it/s=0.624]
Training:  53%|█████▎    | 475/900 [11:58<10:44,  1.52s/it, loss=0.005, it/s=0.624]
Training:  53%|█████▎    | 476/900 [11:59<10:11,  1.44s/it, loss=0.005, it/s=0.624]
Training:  53%|█████▎    | 477/900 [12:01<10:19,  1.46s/it, loss=0.005, it/s=0.624]
Training:  53%|█████▎    | 478/900 [12:02<10:00,  1.42s/it, loss=0.005, it/s=0.624]
Training:  53%|█████▎    | 479/900 [12:03<10:19,  1.47s/it, loss=0.005, it/s=0.624]
Training:  53%|█████▎    | 479/900 [12:05<10:19,  1.47s/it, loss=0.004, it/s=0.694]
                                                                                   

Training:  53%|█████▎    | 479/900 [12:05<10:19,  1.47s/it, loss=0.004, it/s=0.694]
Training:  53%|█████▎    | 480/900 [12:05<09:41,  1.39s/it, loss=0.004, it/s=0.694]
Training:  53%|█████▎    | 481/900 [12:06<09:32,  1.37s/it, loss=0.004, it/s=0.694]
Training:  54%|█████▎    | 482/900 [12:08<10:10,  1.46s/it, loss=0.004, it/s=0.694]
Training:  54%|█████▎    | 483/900 [12:09<10:28,  1.51s/it, loss=0.004, it/s=0.694]
Training:  54%|█████▍    | 484/900 [12:11<10:19,  1.49s/it, loss=0.004, it/s=0.694]
Training:  54%|█████▍    | 485/900 [12:12<10:43,  1.55s/it, loss=0.004, it/s=0.694]
Training:  54%|█████▍    | 486/900 [12:14<10:52,  1.58s/it, loss=0.004, it/s=0.694]
Training:  54%|█████▍    | 487/900 [12:16<11:06,  1.61s/it, loss=0.004, it/s=0.694]
Training:  54%|█████▍    | 488/900 [12:17<11:15,  1.64s/it, loss=0.004, it/s=0.694]
Training:  54%|█████▍    | 489/900 [12:19<11:22,  1.66s/it, loss=0.004, it/s=0.694]
Training:  54%|█████▍    | 489/900 [12:20<11:22,  1.66s/it, loss=0.001, it/s=0.635]
                                                                                   

Training:  54%|█████▍    | 489/900 [12:20<11:22,  1.66s/it, loss=0.001, it/s=0.635]
Training:  54%|█████▍    | 490/900 [12:20<10:30,  1.54s/it, loss=0.001, it/s=0.635]
Training:  55%|█████▍    | 491/900 [12:22<10:18,  1.51s/it, loss=0.001, it/s=0.635]
Training:  55%|█████▍    | 492/900 [12:23<09:59,  1.47s/it, loss=0.001, it/s=0.635]
Training:  55%|█████▍    | 493/900 [12:25<09:40,  1.43s/it, loss=0.001, it/s=0.635]
Training:  55%|█████▍    | 494/900 [12:26<10:08,  1.50s/it, loss=0.001, it/s=0.635]
Training:  55%|█████▌    | 495/900 [12:28<10:27,  1.55s/it, loss=0.001, it/s=0.635]
Training:  55%|█████▌    | 496/900 [12:29<09:15,  1.38s/it, loss=0.001, it/s=0.635]
Training:  55%|█████▌    | 497/900 [12:31<09:54,  1.48s/it, loss=0.001, it/s=0.635]
Training:  55%|█████▌    | 498/900 [12:32<10:15,  1.53s/it, loss=0.001, it/s=0.635]
Training:  55%|█████▌    | 499/900 [12:34<10:35,  1.58s/it, loss=0.001, it/s=0.635]
Training:  55%|█████▌    | 499/900 [12:36<10:35,  1.58s/it, loss=0.006, it/s=0.657]
                                                                                   

Training:  55%|█████▌    | 499/900 [12:36<10:35,  1.58s/it, loss=0.006, it/s=0.657]
                                                                                   

Training:  55%|█████▌    | 499/900 [12:36<10:35,  1.58s/it, loss=0.006, it/s=0.657]
Training:  56%|█████▌    | 500/900 [12:36<11:53,  1.78s/it, loss=0.006, it/s=0.657]
Training:  56%|█████▌    | 501/900 [12:37<10:30,  1.58s/it, loss=0.006, it/s=0.657]
Training:  56%|█████▌    | 502/900 [12:39<10:49,  1.63s/it, loss=0.006, it/s=0.657]
Training:  56%|█████▌    | 503/900 [12:40<09:52,  1.49s/it, loss=0.006, it/s=0.657]
Training:  56%|█████▌    | 504/900 [12:42<09:29,  1.44s/it, loss=0.006, it/s=0.657]
Training:  56%|█████▌    | 505/900 [12:43<09:21,  1.42s/it, loss=0.006, it/s=0.657]
Training:  56%|█████▌    | 506/900 [12:44<09:01,  1.37s/it, loss=0.006, it/s=0.657]
Training:  56%|█████▋    | 507/900 [12:45<08:45,  1.34s/it, loss=0.006, it/s=0.657]
Training:  56%|█████▋    | 508/900 [12:47<08:42,  1.33s/it, loss=0.006, it/s=0.657]
Training:  57%|█████▋    | 509/900 [12:48<09:22,  1.44s/it, loss=0.006, it/s=0.657]
Training:  57%|█████▋    | 509/900 [12:50<09:22,  1.44s/it, loss=0.009, it/s=0.691]
                                                                                   

Training:  57%|█████▋    | 509/900 [12:50<09:22,  1.44s/it, loss=0.009, it/s=0.691]
Training:  57%|█████▋    | 510/900 [12:50<09:47,  1.51s/it, loss=0.009, it/s=0.691]
Training:  57%|█████▋    | 511/900 [12:52<10:07,  1.56s/it, loss=0.009, it/s=0.691]
Training:  57%|█████▋    | 512/900 [12:53<09:31,  1.47s/it, loss=0.009, it/s=0.691]
Training:  57%|█████▋    | 513/900 [12:55<09:52,  1.53s/it, loss=0.009, it/s=0.691]
Training:  57%|█████▋    | 514/900 [12:56<09:26,  1.47s/it, loss=0.009, it/s=0.691]
Training:  57%|█████▋    | 515/900 [12:58<09:29,  1.48s/it, loss=0.009, it/s=0.691]
Training:  57%|█████▋    | 516/900 [12:59<08:39,  1.35s/it, loss=0.009, it/s=0.691]
Training:  57%|█████▋    | 517/900 [13:00<08:08,  1.27s/it, loss=0.009, it/s=0.691]
Training:  58%|█████▊    | 518/900 [13:01<08:51,  1.39s/it, loss=0.009, it/s=0.691]
Training:  58%|█████▊    | 519/900 [13:03<09:27,  1.49s/it, loss=0.009, it/s=0.691]
Training:  58%|█████▊    | 519/900 [13:05<09:27,  1.49s/it, loss=0.022, it/s=0.685]
                                                                                   

Training:  58%|█████▊    | 519/900 [13:05<09:27,  1.49s/it, loss=0.022, it/s=0.685]
Training:  58%|█████▊    | 520/900 [13:05<09:41,  1.53s/it, loss=0.022, it/s=0.685]
Training:  58%|█████▊    | 521/900 [13:06<09:33,  1.51s/it, loss=0.022, it/s=0.685]
Training:  58%|█████▊    | 522/900 [13:08<09:53,  1.57s/it, loss=0.022, it/s=0.685]
Training:  58%|█████▊    | 523/900 [13:10<10:06,  1.61s/it, loss=0.022, it/s=0.685]
Training:  58%|█████▊    | 524/900 [13:11<08:52,  1.42s/it, loss=0.022, it/s=0.685]
Training:  58%|█████▊    | 525/900 [13:12<09:24,  1.51s/it, loss=0.022, it/s=0.685]
Training:  58%|█████▊    | 526/900 [13:14<09:45,  1.57s/it, loss=0.022, it/s=0.685]
Training:  59%|█████▊    | 527/900 [13:16<09:58,  1.61s/it, loss=0.022, it/s=0.685]
Training:  59%|█████▊    | 528/900 [13:17<10:07,  1.63s/it, loss=0.022, it/s=0.685]
Training:  59%|█████▉    | 529/900 [13:19<09:42,  1.57s/it, loss=0.022, it/s=0.685]
Training:  59%|█████▉    | 529/900 [13:20<09:42,  1.57s/it, loss=0.005, it/s=0.644]
